"case_id","student_id","date","type","title","description","author"
74978,978,"2011-08-25T09:29:01-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quod cum ille dixisset et satis disputatum videretur, in oppidum ad Pomponium perreximus omnes. Honesta oratio, Socratica, Platonis etiam. Praeterea et appetendi et refugiendi et omnino rerum gerendarum initia proficiscuntur aut a voluptate aut a dolore. Epicurus autem cum in prima commendatione voluptatem dixisset, si eam, quam Aristippus, idem tenere debuit ultimum bonorum, quod ille; Duo Reges: constructio interrete. Negabat igitur ullam esse artem, quae ipsa a se proficisceretur; Quod etsi ingeniis magnis praediti quidam dicendi copiam sine ratione consequuntur, ars tamen est dux certior quam natura. Si stante, hoc natura videlicet vult, salvam esse se, quod concedimus; Itaque et manendi in vita et migrandi ratio omnis iis rebus, quas supra dixi, metienda. Qui si omnes veri erunt, ut Epicuri ratio docet, tum denique poterit aliquid cognosci et percipi. Pisone in eo gymnasio, quod Ptolomaeum vocatur, unaque nobiscum Q. Nec lapathi suavitatem acupenseri Galloni Laelius anteponebat, sed suavitatem ipsam neglegebat; Quid ergo dubitamus, quin, si non dolere voluptas sit summa, non esse in voluptate dolor sit maximus? ","advisor4"
759569,9569,"2010-07-23T07:11:18-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Contineo me ab exemplis. Nec vero intermittunt aut admirationem earum rerum, quae sunt ab antiquis repertae, aut investigationem novarum. Quamquam scripsit artem rhetoricam Cleanthes, Chrysippus etiam, sed sic, ut, si quis obmutescere concupierit, nihil aliud legere debeat. Mihi enim erit isdem istis fortasse iam utendum. Cum autem venissemus in Academiae non sine causa nobilitata spatia, solitudo erat ea, quam volueramus. Non prorsus, inquit, omnisque, qui sine dolore sint, in voluptate, et ea quidem summa, esse dico. Sic igitur in homine perfectio ista in eo potissimum, quod est optimum, id est in virtute, laudatur. ","advisor4"
769569,9569,"2010-02-17T04:03:27-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Atque ut a corpore ordiar, videsne ut, si quae in membris prava aut debilitata aut inminuta sint, occultent homines? Ut in geometria, prima si dederis, danda sunt omnia. Quasi ego id curem, quid ille aiat aut neget. Ut necesse sit omnium rerum, quae natura vigeant, similem esse finem, non eundem. Sed quoniam et advesperascit et mihi ad villam revertendum est, nunc quidem hactenus; Duo Reges: constructio interrete. Cur igitur easdem res, inquam, Peripateticis dicentibus verbum nullum est, quod non intellegatur? ","advisor1"
773772,3772,"2010-04-05T11:46:36-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sextilio Rufo, cum is rem ad amicos ita deferret, se esse heredem Q. Ex quo illud efficitur, qui bene cenent omnis libenter cenare, qui libenter, non continuo bene. At ille non pertimuit saneque fidenter: Istis quidem ipsis verbis, inquit; Eorum enim est haec querela, qui sibi cari sunt seseque diligunt. Si sapiens, ne tum quidem miser, cum ab Oroete, praetore Darei, in crucem actus est. Duo Reges: constructio interrete. Sin te auctoritas commovebat, nobisne omnibus et Platoni ipsi nescio quem illum anteponebas? Non quaeritur autem quid naturae tuae consentaneum sit, sed quid disciplinae. ","advisor3"
783772,3772,"2011-07-23T20:04:28-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Me igitur ipsum ames oportet, non mea, si veri amici futuri sumus. Cur igitur, inquam, res tam dissimiles eodem nomine appellas? Licet hic rursus ea commemores, quae optimis verbis ab Epicuro de laude amicitiae dicta sunt. Duo enim genera quae erant, fecit tria. Graecum enim hunc versum nostis omnes-: Suavis laborum est praeteritorum memoria. In ipsa enim parum magna vis inest, ut quam optime se habere possit, si nulla cultura adhibeatur. Atque ab his initiis profecti omnium virtutum et originem et progressionem persecuti sunt. At hoc in eo M. Duo Reges: constructio interrete. Hoc foedus facere si potuerunt, faciant etiam illud, ut aequitatem, modestiam, virtutes omnes per se ipsas gratis diligant. Illud non continuo, ut aeque incontentae. Quoniam, si dis placet, ab Epicuro loqui discimus. Videsne quam sit magna dissensio? Iam autem Callipho aut Diodorus quo modo poterunt tibi istud concedere, qui ad honestatem aliud adiungant, quod ex eodem genere non sit? Si est nihil nisi corpus, summa erunt illa: valitudo, vacuitas doloris, pulchritudo, cetera. ","advisor1"
797814,7814,"2010-02-01T21:24:55-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Crassus fuit, qui tamen solebat uti suo bono, ut hodie est noster Pompeius, cui recte facienti gratia est habenda; Aliter homines, aliter philosophos loqui putas oportere? Sed fortuna fortis; De malis autem et bonis ab iis animalibus, quae nondum depravata sint, ait optime iudicari. Duo Reges: constructio interrete. Nullis enim partitionibus, nullis definitionibus utuntur ipsique dicunt ea se modo probare, quibus natura tacita adsentiatur. Stoici autem, quod finem bonorum in una virtute ponunt, similes sunt illorum; Quod cum ita sit, perspicuum est omnis rectas res atque laudabilis eo referri, ut cum voluptate vivatur. Paupertas si malum est, mendicus beatus esse nemo potest, quamvis sit sapiens. Ita similis erit ei finis boni, atque antea fuerat, neque idem tamen; Itaque nostrum est-quod nostrum dico, artis est-ad ea principia, quae accepimus. Hic ego: Pomponius quidem, inquam, noster iocari videtur, et fortasse suo iure. ","advisor2"
807814,7814,"2010-04-16T02:43:24-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Videmusne ut pueri ne verberibus quidem a contemplandis rebus perquirendisque deterreantur? At ille non pertimuit saneque fidenter: Istis quidem ipsis verbis, inquit; Haec et tu ita posuisti, et verba vestra sunt. Indicant pueri, in quibus ut in speculis natura cernitur. Duo Reges: constructio interrete. Ad eos igitur converte te, quaeso. Itaque in rebus minime obscuris non multus est apud eos disserendi labor. Quacumque enim ingredimur, in aliqua historia vestigium ponimus. ","advisor3"
819275,9275,"2010-03-04T06:41:05-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quis animo aequo videt eum, quem inpure ac flagitiose putet vivere? Apparet statim, quae sint officia, quae actiones. Quicquid porro animo cernimus, id omne oritur a sensibus; Ita enim vivunt quidam, ut eorum vita refellatur oratio. ","advisor3"
829275,9275,"2010-12-05T23:12:02-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Omnium enim rerum principia parva sunt, sed suis progressionibus usa augentur nec sine causa; Similiter sensus, cum accessit ad naturam, tuetur illam quidem, sed etiam se tuetur; Ea possunt paria non esse. Sed ego in hoc resisto; At miser, si in flagitiosa et vitiosa vita afflueret voluptatibus. Duo Reges: constructio interrete. Huius, Lyco, oratione locuples, rebus ipsis ielunior. Nihil enim possumus iudicare, nisi quod est nostri iudicii-in quo frustra iudices solent, cum sententiam pronuntiant, addere: si quid mei iudicii est; Quo plebiscito decreta a senatu est consuli quaestio Cn. Quae fere omnia appellantur uno ingenii nomine, easque virtutes qui habent, ingeniosi vocantur. Non enim iam stirpis bonum quaeret, sed animalis. Qui autem de summo bono dissentit de tota philosophiae ratione dissentit. Itaque quantum adiit periculum! ad honestatem enim illum omnem conatum suum referebat, non ad voluptatem. Obscura, inquit, quaedam esse confiteor, nec tamen ab illis ita dicuntur de industria, sed inest in rebus ipsis obscuritas. ","advisor4"
837804,7804,"2010-05-13T22:29:19-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Natura sic ab iis investigata est, ut nulla pars caelo, mari, terra, ut poëtice loquar, praetermissa sit; Transfer idem ad modestiam vel temperantiam, quae est moderatio cupiditatum rationi oboediens. Atqui haec patefactio quasi rerum opertarum, cum quid quidque sit aperitur, definitio est. Si ad corpus pertinentibus, rationes tuas te video compensare cum istis doloribus, non memoriam corpore perceptarum voluptatum; Atque ab his initiis profecti omnium virtutum et originem et progressionem persecuti sunt. Tum, Quintus et Pomponius cum idem se velle dixissent, Piso exorsus est. Duo Reges: constructio interrete. Urgent tamen et nihil remittunt. Sequitur disserendi ratio cognitioque naturae; Verum hoc loco sumo verbis his eandem certe vim voluptatis Epicurum nosse quam ceteros. Quis hoc dicit? Sed audiamus ipsum: Compensabatur, inquit, tamen cum his omnibus animi laetitia, quam capiebam memoria rationum inventorumque nostrorum. Iam illud quale tandem est, bona praeterita non effluere sapienti, mala meminisse non oportere? ","advisor3"
847804,7804,"2010-04-02T12:18:50-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Ab hoc autem quaedam non melius quam veteres, quaedam omnino relicta. In qua si nihil est praeter rationem, sit in una virtute finis bonorum; Utrum igitur tibi litteram videor an totas paginas commovere? Et hi quidem ita non sola virtute finem bonorum contineri putant, ut rebus tamen omnibus virtutem anteponant; At cum de plurimis eadem dicit, tum certe de maximis. ","advisor1"
8510125,10125,"2011-10-08T09:10:54-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vide igitur ne non debeas verbis nostris uti, sententiis tuis. Eam stabilem appellas. Itaque a sapientia praecipitur se ipsam, si usus sit, sapiens ut relinquat. Atque etiam valítudinem, vires, vacuitatem doloris non propter utilitatem solum, sed etiam ipsas propter se expetemus. Quae etsi mihi nullo modo probantur, tamen Democritum laudatum a ceteris ab hoc, qui eum unum secutus esset, nollem vituperatum. Tum mihi Piso: Quid ergo? Quae qui non vident, nihil umquam magnum ac cognitione dignum amaverunt. Duo Reges: constructio interrete. ","advisor3"
8610125,10125,"2010-09-29T07:16:55-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quod dicit Epicurus etiam de voluptate, quae minime sint voluptates, eas obscurari saepe et obrui. Deinde disputat, quod cuiusque generis animantium statui deceat extremum. Qui bonum omne in virtute ponit, is potest dicere perfici beatam vitam perfectione virtutis; Quid, si reviviscant Platonis illi et deinceps qui eorum auditores fuerunt, et tecum ita loquantur? Duo Reges: constructio interrete. Omnes enim iucundum motum, quo sensus hilaretur. Primum cur ista res digna odio est, nisi quod est turpis? ","advisor1"
879552,9552,"2011-10-11T00:56:05-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tamen aberramus a proposito, et, ne longius, prorsus, inquam, Piso, si ista mala sunt, placet. Aut haec tibi, Torquate, sunt vituperanda aut patrocinium voluptatis repudiandum. Tamen aberramus a proposito, et, ne longius, prorsus, inquam, Piso, si ista mala sunt, placet. Duo Reges: constructio interrete. Illorum vero ista ipsa quam exilia de virtutis vi! Quam tantam volunt esse, ut beatum per se efficere possit. Istam voluptatem perpetuam quis potest praestare sapienti? Quos quidem dies quem ad modum agatis et in quantam hominum facetorum urbanitatem incurratis, non diconihil opus est litibus-; Sed finge non solum callidum eum, qui aliquid improbe faciat, verum etiam praepotentem, ut M. Hoc enim identidem dicitis, non intellegere nos quam dicatis voluptatem. ","advisor3"
889552,9552,"2011-08-16T16:53:52-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Qui autem diffidet perpetuitati bonorum suorum, timeat necesse est, ne aliquando amissis illis sit miser. Tria genera bonorum; Progredientibus autem aetatibus sensim tardeve potius quasi nosmet ipsos cognoscimus. Hoc enim constituto in philosophia constituta sunt omnia. Sed fortuna fortis; Quid enim me prohiberet Epicureum esse, si probarem, quae ille diceret? Addidisti ad extremum etiam indoctum fuisse. Erat enim Polemonis. Duo Reges: constructio interrete. Cupit enim dícere nihil posse ad beatam vitam deesse sapienti. ","advisor1"
899311,9311,"2010-08-14T22:23:40-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Tamen aberramus a proposito, et, ne longius, prorsus, inquam, Piso, si ista mala sunt, placet. Aut haec tibi, Torquate, sunt vituperanda aut patrocinium voluptatis repudiandum. Tamen aberramus a proposito, et, ne longius, prorsus, inquam, Piso, si ista mala sunt, placet. Duo Reges: constructio interrete. Illorum vero ista ipsa quam exilia de virtutis vi! Quam tantam volunt esse, ut beatum per se efficere possit. Istam voluptatem perpetuam quis potest praestare sapienti? Quos quidem dies quem ad modum agatis et in quantam hominum facetorum urbanitatem incurratis, non diconihil opus est litibus-; Sed finge non solum callidum eum, qui aliquid improbe faciat, verum etiam praepotentem, ut M. Hoc enim identidem dicitis, non intellegere nos quam dicatis voluptatem. ","advisor3"
909311,9311,"2011-08-22T15:34:11-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Mihi enim satis est, ipsis non satis. Ne discipulum abducam, times. Sit ista in Graecorum levitate perversitas, qui maledictis insectantur eos, a quibus de veritate dissentiunt. Duo Reges: constructio interrete. Pisone in eo gymnasio, quod Ptolomaeum vocatur, unaque nobiscum Q. Teneo, inquit, finem illi videri nihil dolere. Aut, Pylades cum sis, dices te esse Orestem, ut moriare pro amico? Desideraret enim valitudinem, vacuitatem doloris, appeteret etiam conservationem sui earumque rerum custodiam finemque, sibi constitueret secundum naturam vivere. Quae duo sunt, unum facit. Quae cum ita sint, effectum est nihil esse malum, quod turpe non sit. -, sed ut hoc iudicaremus, non esse in iis partem maximam positam beate aut secus vivendi. Et ille ridens: Video, inquit, quid agas; Res enim fortasse verae, certe graves, non ita tractantur, ut debent, sed aliquanto minutius. Est igitur officium eius generis, quod nec in bonis ponatur nec in contrariis. ","advisor3"
918335,8335,"2011-01-10T10:56:16-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Item de contrariis, a quibus ad genera formasque generum venerunt. Nec vero alia sunt quaerenda contra Carneadeam illam sententiam. Maximas vero virtutes iacere omnis necesse est voluptate dominante. Se dicere inter honestum et turpe nimium quantum, nescio quid inmensum, inter ceteras res nihil omnino interesse. Duo Reges: constructio interrete. ","advisor4"
928335,8335,"2011-08-17T23:26:04-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quod idem cum vestri faciant, non satis magnam tribuunt inventoribus gratiam. In parvis enim saepe, qui nihil eorum cogitant, si quando iis ludentes minamur praecipitaturos alicunde, extimescunt. Sed quia studebat laudi et dignitati, multum in virtute processerat. Duo Reges: constructio interrete. Restincta enim sitis stabilitatem voluptatis habet, inquit, illa autem voluptas ipsius restinctionis in motu est. Mihi quidem Homerus huius modi quiddam vidisse videatur in iis, quae de Sirenum cantibus finxerit. Quae quo sunt excelsiores, eo dant clariora indicia naturae. Quid enim tanto opus est instrumento in optimis artibus comparandis? Collatio igitur ista te nihil iuvat. Iubet igitur nos Pythius Apollo noscere nosmet ipsos. ","advisor3"
9310089,10089,"2011-04-18T08:12:04-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. An vero displicuit ea, quae tributa est animi virtutibus tanta praestantia? Quis tibi ergo istud dabit praeter Pyrrhonem, Aristonem eorumve similes, quos tu non probas? Verum hoc idem saepe faciamus. Ne in odium veniam, si amicum destitero tueri. Quae enim dici Latine posse non arbitrabar, ea dicta sunt a te verbis aptis nec minus plane quam dicuntur a Graecis. Fortemne possumus dicere eundem illum Torquatum? Nam aliquando posse recte fieri dicunt nulla expectata nec quaesita voluptate. Dicet pro me ipsa virtus nec dubitabit isti vestro beato M. Duo Reges: constructio interrete. Verum tamen cum de rebus grandioribus dicas, ipsae res verba rapiunt; Sed eum qui audiebant, quoad poterant, defendebant sententiam suam. Illud quaero, quid ei, qui in voluptate summum bonum ponat, consentaneum sit dicere. Tu vero, inquam, ducas licet, si sequetur; An, partus ancillae sitne in fructu habendus, disseretur inter principes civitatis, P. Duo enim genera quae erant, fecit tria. Sin autem est in ea, quod quidam volunt, nihil impedit hanc nostram comprehensionem summi boni. ","advisor3"
9410089,10089,"2011-07-14T03:06:53-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Primum cur ista res digna odio est, nisi quod est turpis? -delector enim, quamquam te non possum, ut ais, corrumpere, delector, inquam, et familia vestra et nomine. Vides igitur te aut ea sumere, quae non concedantur, aut ea, quae etiam concessa te nihil iuvent. Duo Reges: constructio interrete. Sic enim maiores nostri labores non fugiendos tristissimo tamen verbo aerumnas etiam in deo nominaverunt. Quid iudicant sensus? Quamquam id quidem, infinitum est in hac urbe; Intellegi quidem, ut propter aliam quampiam rem, verbi gratia propter voluptatem, nos amemus; Est autem situm in nobis ut et adversa quasi perpetua oblivione obruamus et secunda iucunde ac suaviter meminerimus. Dicet pro me ipsa virtus nec dubitabit isti vestro beato M. Egone quaeris, inquit, quid sentiam? Multoque hoc melius nos veriusque quam Stoici. Id mihi magnum videtur. Sed residamus, inquit, si placet. ","advisor3"
954508,4508,"2010-03-23T03:35:22-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. An vero displicuit ea, quae tributa est animi virtutibus tanta praestantia? Quis tibi ergo istud dabit praeter Pyrrhonem, Aristonem eorumve similes, quos tu non probas? Verum hoc idem saepe faciamus. Ne in odium veniam, si amicum destitero tueri. Quae enim dici Latine posse non arbitrabar, ea dicta sunt a te verbis aptis nec minus plane quam dicuntur a Graecis. Fortemne possumus dicere eundem illum Torquatum? Nam aliquando posse recte fieri dicunt nulla expectata nec quaesita voluptate. Dicet pro me ipsa virtus nec dubitabit isti vestro beato M. Duo Reges: constructio interrete. Verum tamen cum de rebus grandioribus dicas, ipsae res verba rapiunt; Sed eum qui audiebant, quoad poterant, defendebant sententiam suam. Illud quaero, quid ei, qui in voluptate summum bonum ponat, consentaneum sit dicere. Tu vero, inquam, ducas licet, si sequetur; An, partus ancillae sitne in fructu habendus, disseretur inter principes civitatis, P. Duo enim genera quae erant, fecit tria. Sin autem est in ea, quod quidam volunt, nihil impedit hanc nostram comprehensionem summi boni. ","advisor4"
964508,4508,"2010-11-09T21:47:29-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sed plane dicit quod intellegit. Progredientibus autem aetatibus sensim tardeve potius quasi nosmet ipsos cognoscimus. Ut placet, inquit, etsi enim illud erat aptius, aequum cuique concedere. -, sed ut hoc iudicaremus, non esse in iis partem maximam positam beate aut secus vivendi. Duo Reges: constructio interrete. Inquit, cum ego te hac nova lege videam eodem die accusatori responderet tribus horis perorare, in hac me causa tempus dilaturum putas? Non enim, si omnia non sequebatur, idcirco non erat ortus illinc. ","advisor1"
979984,9984,"2011-03-15T01:51:06-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Non perfecti autem homines et tamen ingeniis excellentibus praediti excitantur saepe gloria, quae habet speciem honestatis et similitudinem. Nonne odio multos dignos putamus, qui quodam motu aut statu videntur naturae legem et modum contempsisse? Serpere anguiculos, nare anaticulas, evolare merulas, cornibus uti videmus boves, nepas aculeis. Quis est enim, in quo sit cupiditas, quin recte cupidus dici possit? Itaque eos id agere, ut a se dolores, morbos, debilitates repellant. Quicquid enim a sapientia proficiscitur, id continuo debet expletum esse omnibus suis partibus; Tum ille timide vel potius verecunde: Facio, inquit. Duo Reges: constructio interrete. At enim sequor utilitatem. Sed id ne cogitari quidem potest quale sit, ut non repugnet ipsum sibi. ","advisor4"
989984,9984,"2010-04-11T09:17:52-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Varietates autem iniurasque fortunae facile veteres philosophorum praeceptis instituta vita superabat. Omnium enim rerum principia parva sunt, sed suis progressionibus usa augentur nec sine causa; Is ita vivebat, ut nulla tam exquisita posset inveniri voluptas, qua non abundaret. Duo Reges: constructio interrete. Igitur neque stultorum quisquam beatus neque sapientium non beatus. Modo etiam paulum ad dexteram de via declinavi, ut ad Pericli sepulcrum accederem. Iam quae corporis sunt, ea nec auctoritatem cum animi partibus, comparandam et cognitionem habent faciliorem. Nisi enim id faceret, cur Plato Aegyptum peragravit, ut a sacerdotibus barbaris numeros et caelestia acciperet? Tum ego: Non mehercule, inquam, soleo temere contra Stoicos, non quo illis admodum assentiar, sed pudore impedior; Vides igitur te aut ea sumere, quae non concedantur, aut ea, quae etiam concessa te nihil iuvent. ","advisor4"
995761,5761,"2010-12-19T22:26:52-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quid enim necesse est, tamquam meretricem in matronarum coetum, sic voluptatem in virtutum concilium adducere? Callipho ad virtutem nihil adiunxit nisi voluptatem, Diodorus vacuitatem doloris. Nam illud quidem adduci vix possum, ut ea, quae senserit ille, tibi non vera videantur. Quod autem in homine praestantissimum atque optimum est, id deseruit. Non est enim vitium in oratione solum, sed etiam in moribus. Duo Reges: constructio interrete. Quam ob rem tandem, inquit, non satisfacit? Si quicquam extra virtutem habeatur in bonis. Dicam, inquam, et quidem discendi causa magis, quam quo te aut Epicurum reprehensum velim. Non modo carum sibi quemque, verum etiam vehementer carum esse? ","advisor2"
1005761,5761,"2010-02-07T11:06:44-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Duo enim genera quae erant, fecit tria. Cum autem venissemus in Academiae non sine causa nobilitata spatia, solitudo erat ea, quam volueramus. Duo Reges: constructio interrete. Et si turpitudinem fugimus in statu et motu corporis, quid est cur pulchritudinem non sequamur? Ita multo sanguine profuso in laetitia et in victoria est mortuus. Id quaeris, inquam, in quo, utrum respondero, verses te huc atque illuc necesse est. Ita, quem ad modum in senatu semper est aliquis, qui interpretem postulet, sic, isti nobis cum interprete audiendi sunt. ","advisor2"
1015136,5136,"2011-10-10T20:52:53-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quod autem principium officii quaerunt, melius quam Pyrrho; Itaque, ne si iucundissimis quidem nos somniis usuros putemus, Endymionis somnum nobis velimus dari, idque si accidat, mortis instar putemus. Ita multo sanguine profuso in laetitia et in victoria est mortuus. Eiuro, inquit adridens, iniquum, hac quidem de re; Est tamen ea secundum naturam multoque nos ad se expetendam magis hortatur quam superiora omnia. Namque ii horum posteri meliores illi quidem mea sententia quam reliquarum philosophi disciplinarum, sed ita degenerant, ut ipsi ex se nati esse videantur. Deinde concludebas summum malum esse dolorem, summum bonum voluptatem! Lucius Thorius Balbus fuit, Lanuvinus, quem meminisse tu non potes. Duo Reges: constructio interrete. Utram tandem linguam nescio? Sed audiamus ipsum: Compensabatur, inquit, tamen cum his omnibus animi laetitia, quam capiebam memoria rationum inventorumque nostrorum. ","advisor2"
1025136,5136,"2011-01-25T16:29:12-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Hoc unum Aristo tenuit: praeter vitia atque virtutes negavit rem esse ullam aut fugiendam aut expetendam. Sed videbimus. Laboro autem non sine causa; Duo Reges: constructio interrete. Venit ad extremum; Quem quidem vos, cum improbis poenam proponitis, inpetibilem facitis, cum sapientem semper boni plus habere vultis, tolerabilem. Si stante, hoc natura videlicet vult, salvam esse se, quod concedimus; ","advisor4"
1031104,1104,"2010-01-02T12:47:29-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nos cum te, M. Quid, si non sensus modo ei sit datus, verum etiam animus hominis? Tum Piso: Quoniam igitur aliquid omnes, quid Lucius noster? Duo Reges: constructio interrete. Iam quae corporis sunt, ea nec auctoritatem cum animi partibus, comparandam et cognitionem habent faciliorem. Nemo enim est, qui aliter dixerit quin omnium naturarum simile esset id, ad quod omnia referrentur, quod est ultimum rerum appetendarum. Quid est, quod ab ea absolvi et perfici debeat? Quos quidem tibi studiose et diligenter tractandos magnopere censeo. Duae sunt enim res quoque, ne tu verba solum putes. Voluptatem cum summum bonum diceret, primum in eo ipso parum vidit, deinde hoc quoque alienum; ","advisor2"
1041104,1104,"2011-09-13T11:08:37-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Sic igitur in homine perfectio ista in eo potissimum, quod est optimum, id est in virtute, laudatur. Quod ea non occurrentia fingunt, vincunt Aristonem; Sed quod proximum fuit non vidit. Duo Reges: constructio interrete. Idne consensisse de Calatino plurimas gentis arbitramur, primarium populi fuisse, quod praestantissimus fuisset in conficiendis voluptatibus? Quae cum essent dicta, discessimus. Sextilio Rufo, cum is rem ad amicos ita deferret, se esse heredem Q. Nam, ut sint illa vendibiliora, haec uberiora certe sunt. Expectoque quid ad id, quod quaerebam, respondeas. Dolere malum est: in crucem qui agitur, beatus esse non potest. ","advisor2"
1053793,3793,"2010-05-03T12:17:55-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Quod autem in homine praestantissimum atque optimum est, id deseruit. Non est enim vitium in oratione solum, sed etiam in moribus. Quam ob rem tandem, inquit, non satisfacit? Duo Reges: constructio interrete. Nam de summo mox, ut dixi, videbimus et ad id explicandum disputationem omnem conferemus. Hinc ceteri particulas arripere conati suam quisque videro voluit afferre sententiam. Color egregius, integra valitudo, summa gratia, vita denique conferta voluptatum omnium varietate. Vide ne ista sint Manliana vestra aut maiora etiam, si imperes quod facere non possim. Vos autem cum perspicuis dubia debeatis illustrare, dubiis perspicua conamini tollere. Sed videbimus. An est aliquid per se ipsum flagitiosum, etiamsi nulla comitetur infamia? ","advisor4"
1063793,3793,"2011-10-19T20:46:09-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nam et a te perfici istam disputationem volo, nec tua mihi oratio longa videri potest. Hic quoque suus est de summoque bono dissentiens dici vere Peripateticus non potest. Sed tempus est, si videtur, et recta quidem ad me. Quid enim me prohiberet Epicureum esse, si probarem, quae ille diceret? ","advisor3"
1074914,4914,"2011-05-11T16:01:45-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nemo igitur esse beatus potest. Indicant pueri, in quibus ut in speculis natura cernitur. Quo modo autem optimum, si bonum praeterea nullum est? Hanc quoque iucunditatem, si vis, transfer in animum; Istius modi autem res dicere ornate velle puerile est, plane autem et perspicue expedire posse docti et intellegentis viri. Potius inflammat, ut coercendi magis quam dedocendi esse videantur. Deinde concludebas summum malum esse dolorem, summum bonum voluptatem! Lucius Thorius Balbus fuit, Lanuvinus, quem meminisse tu non potes. Nec enim, dum metuit, iustus est, et certe, si metuere destiterit, non erit; ","advisor4"
1084914,4914,"2010-10-09T09:47:44-07:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Qualem igitur hominem natura inchoavit? Est autem etiam actio quaedam corporis, quae motus et status naturae congruentis tenet; Ex quo intellegitur nec intemperantiam propter se esse fugiendam temperantiamque expetendam, non quia voluptates fugiat, sed quia maiores consequatur. Ita redarguitur ipse a sese, convincunturque scripta eius probitate ipsius ac moribus. Aliam vero vim voluptatis esse, aliam nihil dolendi, nisi valde pertinax fueris, concedas necesse est. Duo Reges: constructio interrete. Iam illud quale tandem est, bona praeterita non effluere sapienti, mala meminisse non oportere? Sit hoc ultimum bonorum, quod nunc a me defenditur; ","advisor2"
1095336,5336,"2010-12-26T14:14:44-08:00","simple_case","Demo case","Lorem ipsum dolor sit amet, consectetur adipiscing elit. Scripta sane et multa et polita, sed nescio quo pacto auctoritatem oratio non habet. Societatem coniunctionis humanae munifice et aeque tuens iustitia dicitur, cui sunt adiunctae pietas, bonitas, liberalitas, benignitas, comitas, quaeque sunt generis eiusdem. Hic Speusippus, hic Xenocrates, hic eius auditor Polemo, cuius illa ipsa sessio fuit, quam videmus. Qui igitur convenit ab alia voluptate dicere naturam proficisci, in alia summum bonum ponere? Septem autem illi non suo, sed populorum suffragio omnium nominati sunt. An dubium est, quin virtus ita maximam partem optineat in rebus humanis, ut reliquas obruat? Duo Reges: constructio interrete. ","advisor1"
